route_id,service_id,trip_id,trip_headsign,block_id,direction_id,shape_id
10138,1,3138687,"Olney Trans Center",3507,1,133482
10138,1,3138688,"Olney Trans Center",3502,1,133491
10138,1,3138689,"Olney Trans Center",3504,1,133491
10138,1,3138690,"Olney Trans Center",3515,1,133487
10138,1,3138691,"Olney Trans Center",3501,1,133482
10138,1,3138692,"Olney Trans Center",3505,1,133491
10138,1,3138693,"Olney Trans Center",3503,1,133487
10138,1,3138694,"Olney Trans Center",3504,1,133491
10138,1,3138695,"Olney Trans Center",3502,1,133482
10138,1,3138696,"Olney Trans Center",3508,1,133491
10138,1,3138697,"Olney Trans Center",3506,1,133487
10138,1,3138698,"Olney Trans Center",3509,1,133485
10138,1,3138699,"Olney Trans Center",3201,1,133491
10138,1,3138700,"Olney Trans Center",3505,1,133491
10138,1,3138701,"Olney Trans Center",3507,1,133482
10138,1,3138702,"Olney Trans Center",3515,1,133487
10138,1,3138703,"Olney Trans Center",3503,1,133491
10138,1,3138704,"Olney Trans Center",3510,1,133487
10138,1,3138705,"Olney Trans Center",3513,1,133482
10138,1,3138706,"Olney Trans Center",3530,1,133491
10138,1,3138707,"Olney Trans Center",3533,1,133491
10138,1,3138708,"Olney Trans Center",3519,1,133482
10138,1,3138709,"Olney Trans Center",3507,1,133491
10138,1,3138710,"Olney Trans Center",3521,1,133482
10138,1,3138711,"Olney Trans Center",3513,1,133491
10138,1,3138712,"Olney Trans Center",3530,1,133481
10138,1,3138713,"Olney Trans Center",3525,1,133482
10138,1,3138714,"Olney Trans Center",3519,1,133491
10138,1,3138715,"Olney Trans Center",3513,1,133491
10138,1,3138716,"Olney Trans Center",3533,1,133482
10138,1,3138717,"Olney Trans Center",3530,1,133491
10138,1,3138718,"Olney Trans Center",3521,1,133482
10138,1,3138719,"Olney Trans Center",3533,1,133491
10138,1,3138720,"Olney Trans Center",3530,1,133491
10138,1,3138721,"Olney Trans Center",3525,1,133482
10138,1,3138722,"Olney Trans Center",3525,1,133491
10138,1,3138723,"Olney Trans Center",3533,1,133482
10138,1,3138724,"Olney Trans Center",3525,1,133489
10139,1,3138896,"10th-Erie",3606,0,133493
10139,1,3138897,"23rd-Venango",3607,0,133495
10139,1,3138898,"23rd-Venango",3604,0,133495
10139,1,3138899,"10th-Erie",3608,0,133493
10139,1,3138900,"23rd-Venango",3601,0,133495
10139,1,3138901,"23rd-Venango",3602,0,133495
10139,1,3138902,"23rd-Venango",3605,0,133495
10139,1,3138903,"23rd-Venango",3603,0,133495
10139,1,3138904,"23rd-Venango",3609,0,133496
10139,1,3138905,"23rd-Venango",3606,0,133496
10139,1,3138906,"23rd-Venango",3607,0,133495
10139,1,3138907,"23rd-Venango",3610,0,133495
10139,1,3138908,"23rd-Venango",3604,0,133495
10139,1,3138909,"23rd-Venango",3608,0,133495
10139,1,3138910,"23rd-Venango",3611,0,133495
10139,1,3138911,"23rd-Venango",3601,0,133495
10139,1,3138912,"23rd-Venango",3612,0,133495
10139,1,3138913,"23rd-Venango",3613,0,133495
10139,1,3138914,"23rd-Venango",3614,0,133495
10139,1,3138915,"23rd-Venango",3602,0,133495
10139,1,3138916,"23rd-Venango",3605,0,133495
10139,1,3138917,"23rd-Venango",3615,0,133497
10139,1,3138918,"23rd-Venango",3603,0,133495
10139,1,3138919,"23rd-Venango",3616,0,133495
10139,1,3138920,"23rd-Venango",3609,0,133497
10139,1,3138921,"23rd-Venango",3606,0,133495
10139,1,3138922,"23rd-Venango",3607,0,133495
10139,1,3138923,"23rd-Venango",3610,0,133497
10139,1,3138924,"23rd-Venango",3604,0,133495
10139,1,3138925,"23rd-Venango",3608,0,133497
10139,1,3138926,"23rd-Venango",3611,0,133495
10139,1,3138927,"23rd-Venango",3601,0,133497
10139,1,3138928,"23rd-Venango",3612,0,133495
10139,1,3138929,"23rd-Venango",3613,0,133497
10139,1,3138930,"23rd-Venango",3614,0,133495
10139,1,3138931,"23rd-Venango",3605,0,133497
10139,1,3138932,"23rd-Venango",3602,0,133495
10139,1,3138933,"23rd-Venango",3603,0,133495
10139,1,3138934,"23rd-Venango",3616,0,133495
10139,1,3138935,"23rd-Venango",3607,0,133495
10139,1,3138936,"23rd-Venango",3604,0,133495
10139,1,3138937,"23rd-Venango",3611,0,133497
10139,1,3138938,"23rd-Venango",3612,0,133495
10139,1,3138939,"23rd-Venango",3614,0,133495
10139,1,3138940,"23rd-Venango",3603,0,133495
10139,1,3138941,"23rd-Venango",3616,0,133495
10139,1,3138942,"23rd-Venango",3607,0,133495
10139,1,3138943,"23rd-Venango",3604,0,133495
10139,1,3138944,"23rd-Venango",3601,0,133495
10139,1,3138945,"23rd-Venango",3602,0,133495
10139,1,3138946,"23rd-Venango",3601,0,133495
10139,1,3138947,"23rd-Venango",3602,0,133495
10139,1,3138948,"10th-Erie",3605,0,133493
10139,1,3138949,"23rd-Venango",3603,0,133495
10139,1,3138950,"23rd-Venango",3612,0,133495
10139,1,3138951,"23rd-Venango",3634,0,133495
10139,1,3138952,"23rd-Venango",3620,0,133495
10139,1,3138953,"23rd-Venango",3617,0,133495
10139,1,3138954,"23rd-Venango",3621,0,133495
10139,1,3138955,"23rd-Venango",3635,0,133495
10139,1,3138956,"23rd-Venango",3618,0,133495
10139,1,3138957,"23rd-Venango",3624,0,133495
10139,1,3138958,"23rd-Venango",3625,0,133495
10139,1,3138959,"23rd-Venango",3626,0,133495
10139,1,3138962,"23rd-Venango",3619,0,133495
10139,1,3138963,"23rd-Venango",3612,0,133495
10139,1,3138964,"23rd-Venango",3630,0,133495
10139,1,3138965,"23rd-Venango",3634,0,133495
10139,1,3138966,"23rd-Venango",3620,0,133495
10139,1,3138967,"23rd-Venango",3627,0,133495
10139,1,3138968,"23rd-Venango",3633,0,133495
10139,1,3138969,"23rd-Venango",3623,0,133495
10139,1,3138970,"23rd-Venango",3617,0,133495
10139,1,3138971,"23rd-Venango",3621,0,133495
10139,1,3138972,"23rd-Venango",3635,0,133495
10139,1,3138973,"23rd-Venango",3628,0,133495
10139,1,3138974,"23rd-Venango",3618,0,133495
10139,1,3138975,"23rd-Venango",3624,0,133495
10139,1,3138976,"23rd-Venango",3625,0,133495
10139,1,3138977,"23rd-Venango",3626,0,133497
10139,1,3138978,"23rd-Venango",3619,0,133497
10139,1,3138979,"23rd-Venango",3629,0,133495
10139,1,3138980,"23rd-Venango",3612,0,133495
10139,1,3138981,"23rd-Venango",3630,0,133495
10139,1,3138982,"23rd-Venango",3620,0,133497
10139,1,3138983,"23rd-Venango",3634,0,133497
10139,1,3138984,"23rd-Venango",3631,0,133495
10139,1,3138985,"23rd-Venango",3627,0,133497
10139,1,3138986,"23rd-Venango",3633,0,133495
10139,1,3138987,"23rd-Venango",3617,0,133497
10139,1,3138988,"23rd-Venango",3623,0,133497
10139,1,3138989,"23rd-Venango",3621,0,133497
10139,1,3138990,"23rd-Venango",3632,0,133495
10139,1,3138991,"23rd-Venango",3618,0,133497
10139,1,3138992,"23rd-Venango",3635,0,133497
10139,1,3138993,"23rd-Venango",3628,0,133497
10139,1,3138994,"23rd-Venango",3625,0,133497
10139,1,3138995,"23rd-Venango",3624,0,133495
10139,1,3138996,"23rd-Venango",3629,0,133495
10139,1,3138997,"23rd-Venango",3612,0,133497
10139,1,3138998,"23rd-Venango",3630,0,133497
10139,1,3138999,"23rd-Venango",3631,0,133495
10139,1,3139000,"23rd-Venango",3633,0,133497
10139,1,3139001,"23rd-Venango",3632,0,133495
10139,1,3139002,"23rd-Venango",3629,0,133495
10139,1,3139003,"23rd-Venango",3631,0,133495
10139,1,3139004,"23rd-Venango",3632,0,133497
10139,1,3139005,"23rd-Venango",3629,0,133495
10139,1,3139006,"23rd-Venango",3631,0,133495
10139,1,3139007,"23rd-Venango",3629,0,133495
10139,1,3139008,"23rd-Venango",3631,0,133497
10139,1,3139009,"23rd-Venango",3629,0,133497
10139,1,3139010,"Torresdale-Cottman",3614,1,133498
10139,1,3139011,"Torresdale-Cottman",3602,1,133498
10139,1,3139012,"Torresdale-Cottman",3605,1,133498
10139,1,3139013,"Torresdale-Cottman",3603,1,133498
10139,1,3139014,"Torresdale-Cottman",3616,1,133498
10139,1,3139015,"Torresdale-Cottman",3607,1,133498
10139,1,3139016,"Torresdale-Cottman",3604,1,133498
10139,1,3139017,"Torresdale-Cottman",3611,1,133498
10139,1,3139018,"Torresdale-Cottman",3612,1,133498
10139,1,3139019,"Torresdale-Cottman",3614,1,133498
10139,1,3139020,"Torresdale-Cottman",3603,1,133498
10139,1,3139021,"Torresdale-Cottman",3616,1,133498
10139,1,3139022,"Torresdale-Cottman",3607,1,133498
10139,1,3139023,"Torresdale-Cottman",3604,1,133498
10139,1,3139024,"Torresdale-Cottman",3612,1,133498
10139,1,3139025,"Torresdale-Cottman",3634,1,133498
10139,1,3139026,"Torresdale-Cottman",3620,1,133498
10139,1,3139027,"Torresdale-Cottman",3617,1,133498
10139,1,3139028,"Torresdale-Cottman",3621,1,133498
10139,1,3139030,"Torresdale-Cottman",3635,1,133498
10139,1,3139031,"Torresdale-Cottman",3618,1,133498
10139,1,3139032,"Torresdale-Cottman",3624,1,133498
10139,1,3139033,"Torresdale-Cottman",3626,1,133498
10139,1,3139034,"Torresdale-Cottman",3619,1,133498
10139,1,3139035,"Torresdale-Cottman",3612,1,133498
10139,1,3139036,"Torresdale-Cottman",3634,1,133498
10139,1,3139037,"Torresdale-Cottman",3620,1,133498
10139,1,3139038,"Torresdale-Cottman",3627,1,133499
10139,1,3139039,"Torresdale-Cottman",3633,1,133498
10139,1,3139040,"Torresdale-Cottman",3623,1,133498
10139,1,3139041,"Torresdale-Cottman",3617,1,133498
10139,1,3139042,"Torresdale-Cottman",3621,1,133498
10139,1,3139043,"Torresdale-Cottman",3635,1,133498
10139,1,3139044,"Torresdale-Cottman",3628,1,133498
10139,1,3139045,"Torresdale-Cottman",3618,1,133498
10139,1,3139046,"Torresdale-Cottman",3624,1,133498
10139,1,3139047,"Torresdale-Cottman",3625,1,133498
10139,1,3139048,"Torresdale-Cottman",3626,1,133498
10139,1,3139049,"Torresdale-Cottman",3629,1,133498
10139,1,3139050,"Torresdale-Cottman",3619,1,133498
10139,1,3139051,"Torresdale-Cottman",3612,1,133498
10139,1,3139052,"Torresdale-Cottman",3630,1,133498
10139,1,3139053,"Torresdale-Cottman",3634,1,133498
10139,1,3139054,"Torresdale-Cottman",3620,1,133498
10139,1,3139055,"Torresdale-Cottman",3631,1,133498
10139,1,3139056,"Torresdale-Cottman",3601,1,133498
10139,1,3139057,"Torresdale-Cottman",3602,1,133498
10139,1,3139058,"Torresdale-Cottman",3601,1,133498
10139,1,3139059,"Torresdale-Cottman",3602,1,133498
10139,1,3139060,"Torresdale-Cottman",3603,1,133498
10139,1,3139061,"Torresdale-Cottman",3604,1,133498
10139,1,3139062,"Torresdale-Cottman",3601,1,133498
10139,1,3139063,"Torresdale-Cottman",3602,1,133498
10139,1,3139064,"Torresdale-Cottman",3605,1,133498
10139,1,3139065,"Torresdale-Cottman",3603,1,133498
10139,1,3139066,"Torresdale-Cottman",3609,1,133498
10139,1,3139067,"Torresdale-Cottman",3606,1,133498
10139,1,3139068,"Torresdale-Cottman",3607,1,133498
10139,1,3139069,"Torresdale-Cottman",3610,1,133498
10139,1,3139070,"Torresdale-Cottman",3604,1,133498
10139,1,3139071,"Torresdale-Cottman",3608,1,133498
10139,1,3139072,"Torresdale-Cottman",3611,1,133498
10139,1,3139073,"Torresdale-Cottman",3601,1,133498
10139,1,3139074,"Torresdale-Cottman",3612,1,133498
10139,1,3139075,"Torresdale-Cottman",3613,1,133498
10139,1,3139076,"Torresdale-Cottman",3614,1,133498
10139,1,3139077,"Torresdale-Cottman",3602,1,133498
10139,1,3139078,"Torresdale-Cottman",3605,1,133498
10139,1,3139079,"Torresdale-Cottman",3615,1,133498
10139,1,3139080,"Torresdale-Cottman",3603,1,133498
10139,1,3139081,"Torresdale-Cottman",3616,1,133498
10139,1,3139082,"Torresdale-Cottman",3609,1,133498
10139,1,3139083,"Torresdale-Cottman",3606,1,133498
10139,1,3139084,"Torresdale-Cottman",3607,1,133498
10139,1,3139085,"Torresdale-Cottman",3610,1,133498
10139,1,3139086,"Torresdale-Cottman",3604,1,133498
10139,1,3139087,"Torresdale-Cottman",3608,1,133498
10139,1,3139088,"Torresdale-Cottman",3611,1,133498
10139,1,3139089,"Torresdale-Cottman",3601,1,133498
10139,1,3139090,"Torresdale-Cottman",3612,1,133498
10139,1,3139091,"Torresdale-Cottman",3613,1,133498
10139,1,3139092,"Torresdale-Cottman",3627,1,133498
10139,1,3139093,"Torresdale-Cottman",3633,1,133498
10139,1,3139094,"Torresdale-Cottman",3623,1,133498
10139,1,3139095,"Torresdale-Cottman",3617,1,133498
10139,1,3139096,"Torresdale-Cottman",3621,1,133498
10139,1,3139097,"Torresdale-Cottman",3632,1,133498
10139,1,3139098,"Torresdale-Cottman",3635,1,133498
10139,1,3139099,"Torresdale-Cottman",3628,1,133498
10139,1,3139100,"Torresdale-Cottman",3618,1,133498
10139,1,3139101,"Torresdale-Cottman",3624,1,133498
10139,1,3139102,"Torresdale-Cottman",3625,1,133498
10139,1,3139103,"Torresdale-Cottman",3629,1,133498
10139,1,3139104,"Torresdale-Cottman",3612,1,133498
10139,1,3139105,"Torresdale-Cottman",3630,1,133498
10139,1,3139106,"Torresdale-Cottman",3631,1,133498
10139,1,3139107,"Torresdale-Cottman",3633,1,133498
10139,1,3139108,"Torresdale-Cottman",3632,1,133498
10139,1,3139109,"Torresdale-Cottman",3629,1,133498
10139,1,3139110,"Torresdale-Cottman",3631,1,133498
10139,1,3139111,"Torresdale-Cottman",3632,1,133498
10139,1,3139112,"Torresdale-Cottman",3629,1,133498
10139,1,3139113,"Torresdale-Cottman",3631,1,133498
10139,1,3139114,"Torresdale-Cottman",3629,1,133498
10139,1,3139115,"Torresdale-Cottman",3631,1,133498
10139,1,3139116,"Torresdale-Cottman",3629,1,133498
10139,1,3199430,"23rd-Venango ",3622,0,133494
10139,1,3199431,"23rd-Venango ",3622,0,133494
10139,1,3199432,"Torresdale-Cottman",3622,1,133499
10140,1,3139475,"Whitman Plaza",3912,0,133507
10140,1,3139476,"Whitman Plaza",3918,0,133501
10140,1,3139477,"Whitman Plaza",7467,0,133507
10140,1,3139478,"Packer Marine Terminal",7478,0,133500
10140,1,3139479,"Whitman Plaza",7471,0,133503
10140,1,3139480,"Whitman Plaza",7402,0,133507
10140,1,3139481,"Packer Marine Terminal",7483,0,133500
10140,1,3139482,"Whitman Plaza",7469,0,133503
10140,1,3139483,"Whitman Plaza",7468,0,133501
10140,1,3139484,"Whitman Plaza",7479,0,133501
10140,1,3139485,"Whitman Plaza",3932,0,133503
10140,1,3139486,"Whitman Plaza",7993,0,133507
10140,1,3139487,"Whitman Plaza",7474,0,133501
10140,1,3139488,"Whitman Plaza",3914,0,133503
10140,1,3139489,"Whitman Plaza",3921,0,133503
10140,1,3139490,"Whitman Plaza",7475,0,133503
10140,1,3139491,"Whitman Plaza",7472,0,133501
10140,1,3139492,"Whitman Plaza",7451,0,133503
10140,1,3139493,"Whitman Plaza",7463,0,133501
10140,1,3139494,"Whitman Plaza",7480,0,133501
10140,1,3139495,"Whitman Plaza",7618,0,133501
10140,1,3139496,"Whitman Plaza",3923,0,133501
10140,1,3139497,"Whitman Plaza",3918,0,133501
10140,1,3139498,"Whitman Plaza",7478,0,133501
10140,1,3139499,"Whitman Plaza",3932,0,133501
10140,1,3139500,"Whitman Plaza",3921,0,133501
10140,1,3139501,"Whitman Plaza",7472,0,133501
10140,1,3139502,"Whitman Plaza",3923,0,133501
10140,1,3139503,"Whitman Plaza",3918,0,133501
10140,1,3139504,"Whitman Plaza",3932,0,133501
10140,1,3139505,"Whitman Plaza",7472,0,133501
10140,1,3139506,"Whitman Plaza",3923,0,133501
10140,1,3139507,"Whitman Plaza",3932,0,133501
10140,1,3139508,"4th - Oregon",3923,0,133504
10140,1,3139509,"Whitman Plaza",7457,0,133503
10140,1,3139510,"Whitman Plaza",7453,0,133501
10140,1,3139511,"Whitman Plaza",7458,0,133503
10140,1,3139512,"Whitman Plaza",3903,0,133501
10140,1,3139513,"Whitman Plaza",7460,0,133503
10140,1,3139514,"Whitman Plaza",7456,0,133501
10140,1,3139515,"Whitman Plaza",7462,0,133503
10140,1,3139516,"Whitman Plaza",3905,0,133501
10140,1,3139517,"Whitman Plaza",7464,0,133503
10140,1,3139518,"Whitman Plaza",7461,0,133501
10140,1,3139519,"Whitman Plaza",3025,0,133503
10140,1,3139520,"Whitman Plaza",7463,0,133501
10140,1,3139521,"Whitman Plaza",3908,0,133503
10140,1,3139522,"Whitman Plaza",7451,0,133501
10140,1,3139523,"Whitman Plaza",3911,0,133503
10140,1,3139524,"Whitman Plaza",3909,0,133501
10140,1,3139525,"Whitman Plaza",7483,0,133503
10140,1,3139526,"Whitman Plaza",3901,0,133501
10140,1,3139527,"Whitman Plaza",3903,0,133503
10140,1,3139528,"Whitman Plaza",3902,0,133501
10140,1,3139529,"Whitman Plaza",3905,0,133503
10140,1,3139530,"Whitman Plaza",7453,0,133501
10140,1,3139531,"Whitman Plaza",3925,0,133503
10140,1,3139532,"Whitman Plaza",7456,0,133501
10140,1,3139533,"Whitman Plaza",3908,0,133503
10140,1,3139534,"Whitman Plaza",7482,0,133501
10140,1,3139535,"Whitman Plaza",3911,0,133503
10140,1,3139536,"Whitman Plaza",7463,0,133501
10140,1,3139537,"Whitman Plaza",7483,0,133503
10140,1,3139538,"Whitman Plaza",7451,0,133501
10140,1,3139539,"Whitman Plaza",3903,0,133503
10140,1,3139540,"Whitman Plaza",3909,0,133501
10140,1,3139541,"Whitman Plaza",3912,0,133503
10140,1,3139542,"Whitman Plaza",3901,0,133501
10140,1,3139543,"Whitman Plaza",3914,0,133503
10140,1,3139544,"Whitman Plaza",3902,0,133501
10140,1,3139545,"Whitman Plaza",7463,0,133507
10140,1,3139546,"Whitman Plaza",7480,0,133501
10140,1,3139547,"Whitman Plaza",7451,0,133507
10140,1,3139548,"Girard Ave.",3931,0,133506
10140,1,3139549,"Girard Ave.",3307,0,133506
10140,1,3139550,"Whitman Plaza",3916,0,133501
10140,1,3139551,"Girard Ave.",7470,0,133505
10140,1,3139552,"Whitman Plaza",3909,0,133507
10140,1,3139553,"Whitman Plaza",7481,0,133501
10140,1,3139554,"Whitman Plaza",3917,0,133501
10140,1,3139555,"Whitman Plaza",7482,0,133501
10140,1,3139556,"Whitman Plaza",3901,0,133503
10140,1,3139557,"Whitman Plaza",3902,0,133503
10140,1,3139558,"Whitman Plaza",3903,0,133503
10140,1,3139559,"Packer Marine Terminal",3904,0,133502
10140,1,3139560,"Whitman Plaza",3905,0,133503
10140,1,3139561,"Packer Marine Terminal",7451,0,133500
10140,1,3139562,"Whitman Plaza",3554,0,133501
10140,1,3139563,"Whitman Plaza",7477,0,133503
10140,1,3139564,"Whitman Plaza",7452,0,133501
10140,1,3139565,"Packer Marine Terminal",7465,0,133502
10140,1,3139566,"Whitman Plaza",3906,0,133501
10140,1,3139567,"Whitman Plaza",3908,0,133503
10140,1,3139568,"Whitman Plaza",3909,0,133501
10140,1,3139569,"Whitman Plaza",3910,0,133503
10140,1,3139570,"Whitman Plaza",3901,0,133501
10140,1,3139571,"Whitman Plaza",3911,0,133503
10140,1,3139572,"Whitman Plaza",7459,0,133501
10140,1,3139573,"Whitman Plaza",7455,0,133503
10140,1,3139574,"Whitman Plaza",3902,0,133501
10140,1,3139575,"Whitman Plaza",7994,0,133507
10140,1,3139576,"Fern Rock Trans Ctr",7451,1,133513
10140,1,3139577,"Fern Rock Trans Ctr",7452,1,133513
10140,1,3139578,"Fern Rock Trans Ctr",3901,1,133509
10140,1,3139579,"Fern Rock Trans Ctr",3902,1,133509
10140,1,3139580,"Fern Rock Trans Ctr",7453,1,133513
10140,1,3139581,"3rd - Market",7454,1,133515
10140,1,3139582,"Fern Rock Trans Ctr",3903,1,133509
10140,1,3139583,"Olney Ave",7455,1,133514
10140,1,3139584,"Fern Rock Trans Ctr",7456,1,133513
10140,1,3139585,"Olney Ave",7457,1,133514
10140,1,3139586,"Fern Rock Trans Ctr",3904,1,133516
10140,1,3139587,"Olney Ave",7458,1,133514
10140,1,3139588,"Olney Ave",3923,1,133510
10140,1,3139589,"Olney Ave",3932,1,133510
10140,1,3139590,"Girard Ave",7463,1,133511
10140,1,3139591,"Fern Rock Trans Ctr",7483,1,133509
10140,1,3139592,"Fern Rock Trans Ctr",3908,1,133522
10140,1,3139593,"Girard Ave",7451,1,133511
10140,1,3139594,"Fern Rock Trans Ctr",7468,1,133509
10140,1,3139595,"Girard Ave",3909,1,133511
10140,1,3139596,"Olney Ave",7469,1,133518
10140,1,3139597,"Fern Rock Trans Ctr",7474,1,133509
10140,1,3139598,"Girard Ave",3912,1,133511
10140,1,3139599,"Olney Ave",7470,1,133519
10140,1,3139600,"Fern Rock Trans Ctr",3908,1,133521
10140,1,3139601,"Fern Rock Trans Ctr",7472,1,133509
10140,1,3139602,"Olney Ave",3914,1,133510
10140,1,3139603,"Girard Ave",7467,1,133511
10140,1,3139604,"Fern Rock Trans Ctr",7463,1,133509
10140,1,3139605,"Girard Ave",7402,1,133511
10140,1,3139606,"Olney Ave",7475,1,133510
10140,1,3139607,"Fern Rock Trans Ctr",7480,1,133509
10140,1,3139608,"Olney Ave",7451,1,133510
10140,1,3139609,"Olney Ave",3916,1,133510
10140,1,3139610,"Fern Rock Trans Ctr",7618,1,133509
10140,1,3139611,"Olney Ave",7481,1,133510
10140,1,3139612,"Fern Rock Trans Ctr",3917,1,133509
10140,1,3139613,"Olney Ave",7482,1,133510
10140,1,3139614,"Fern Rock Trans Ctr",3912,1,133509
10140,1,3139615,"Fern Rock Trans Ctr",3918,1,133509
10140,1,3139616,"Olney Ave",7467,1,133510
10140,1,3139617,"Olney Ave",7471,1,133510
10140,1,3139618,"Fern Rock Trans Ctr",7478,1,133516
10140,1,3139619,"Olney Ave",7469,1,133510
10140,1,3139620,"Fern Rock Trans Ctr",7483,1,133516
10140,1,3139621,"Fern Rock Trans Ctr",3932,1,133509
10140,1,3139622,"Fern Rock Trans Ctr",7474,1,133509
10140,1,3139623,"Fern Rock Trans Ctr",3921,1,133509
10140,1,3139624,"Fern Rock Trans Ctr",7472,1,133509
10140,1,3139625,"Fern Rock Trans Ctr",7463,1,133509
10140,1,3139626,"Fern Rock Trans Ctr",7618,1,133509
10140,1,3139627,"Fern Rock Trans Ctr",3923,1,133509
10140,1,3139628,"Fern Rock Trans Ctr",3918,1,133509
10140,1,3139629,"Fern Rock Trans Ctr",3932,1,133509
10140,1,3139630,"Fern Rock Trans Ctr",3921,1,133509
10140,1,3139631,"Fern Rock Trans Ctr",7472,1,133509
10140,1,3139632,"Fern Rock Trans Ctr",3923,1,133509
10140,1,3139633,"Fern Rock Trans Ctr",3918,1,133509
10140,1,3139634,"Fern Rock Trans Ctr",3932,1,133509
10140,1,3139635,"Fern Rock Trans Ctr",7472,1,133509
10140,1,3139636,"Fern Rock Trans Ctr",3905,1,133509
10140,1,3139637,"3rd - Market",7454,1,133517
10140,1,3139638,"Olney Ave",7460,1,133514
10140,1,3139639,"Fern Rock Trans Ctr",7461,1,133513
10140,1,3139640,"Olney Ave",7462,1,133510
10140,1,3139641,"Fern Rock Trans Ctr",7463,1,133513
10140,1,3139642,"Olney Ave",7464,1,133514
10140,1,3139643,"Fern Rock Trans Ctr",3554,1,133509
10140,1,3139644,"Fern Rock Trans Ctr",7451,1,133516
10140,1,3139645,"Fern Rock Trans Ctr",7477,1,133509
10140,1,3139646,"Fern Rock Trans Ctr",7452,1,133509
10140,1,3139647,"Olney Ave",3906,1,133510
10140,1,3139648,"3rd - Market",7454,1,133517
10140,1,3139649,"Olney Ave",3908,1,133510
10140,1,3139650,"Fern Rock Trans Ctr",7465,1,133516
10140,1,3139651,"Fern Rock Trans Ctr",3909,1,133509
10140,1,3139652,"Olney Ave",3910,1,133510
10140,1,3139653,"Fern Rock Trans Ctr",3901,1,133509
10140,1,3139654,"Olney Ave",3911,1,133510
10140,1,3139655,"Fern Rock Trans Ctr",7459,1,133509
10140,1,3139656,"Olney Ave",7483,1,133510
10140,1,3139657,"Fern Rock Trans Ctr",3902,1,133509
10140,1,3139658,"Olney Ave",7457,1,133510
10140,1,3139659,"Fern Rock Trans Ctr",7453,1,133509
10140,1,3139660,"Girard Ave",7458,1,133512
10140,1,3139661,"Olney Ave",3903,1,133510
10140,1,3139662,"Fern Rock Trans Ctr",7456,1,133509
10140,1,3139663,"Olney Ave",3905,1,133510
10140,1,3139664,"Fern Rock Trans Ctr",7482,1,133509
10140,1,3139665,"Olney Ave",3025,1,133510
10140,1,3139666,"Fern Rock Trans Ctr",7463,1,133509
10140,1,3139667,"Olney Ave",3908,1,133510
10140,1,3139668,"Fern Rock Trans Ctr",7451,1,133509
10140,1,3139669,"Olney Ave",3911,1,133510
10140,1,3139670,"Fern Rock Trans Ctr",3909,1,133509
10140,1,3139671,"Olney Ave",7483,1,133510
10140,1,3139672,"Fern Rock Trans Ctr",3901,1,133509
10140,1,3139673,"Olney Ave",3903,1,133510
10140,1,3139674,"Fern Rock Trans Ctr",3902,1,133509
10140,1,3139675,"Olney Ave",3905,1,133510
10140,1,3139676,"Fern Rock Trans Ctr",7480,1,133509
10140,1,3139677,"Olney Ave",3925,1,133523
10140,1,3139678,"Fern Rock Trans Ctr",7481,1,133509
10140,1,3139679,"Olney Ave",3908,1,133510
10140,1,3139680,"Fern Rock Trans Ctr",7482,1,133509
10140,1,3139681,"Fern Rock Trans Ctr",3911,1,133509
10141,1,3139890,"Bustleton - Verree",1369,0,133534
10141,1,3139891,"Bustleton - Verree",1370,0,133534
10141,1,3139892,"Bustleton - Verree",1457,0,133534
10141,1,3139894,"Bustleton - County Line",1356,0,133528
10141,1,3139895,"Bustleton - County Line",1382,0,133528
10141,1,3139896,"Bustleton - County Line",1353,0,133528
10141,1,3139897,"Neshaminy Mall via Haldeman",1355,0,133525
10141,1,3139898,"Neshaminy Mall",1351,0,133526
10141,1,3139899,"Bustleton - County Line via Haldeman",1359,0,133530
10141,1,3139900,"Neshaminy Mall",1352,0,133526
10141,1,3139901,"Bustleton - County Line",1353,0,133528
10141,1,3139902,"Bustleton - Tomlinson Rd via Haldeman",1364,0,133533
10141,1,3139903,"Bustleton - County Line",1362,0,133528
10141,1,3139904,"Neshaminy Mall",1359,0,133526
10141,1,3139905,"Bustleton - Tomlinson Rd via Haldeman",1508,0,133533
10141,1,3139906,"Bustleton - Tomlinson Rd via Haldeman",1366,0,133533
10141,1,3139907,"Bustleton - County Line",1367,0,133528
10141,1,3139908,"Bustleton - Tomlinson Rd via Haldeman",1351,0,133533
10141,1,3139909,"Neshaminy Mall",1390,0,133526
10141,1,3139910,"Bustleton - Rennard St via Haldeman",1391,0,133532
10141,1,3139911,"Bustleton - County Line",1376,0,133528
10141,1,3139912,"Neshaminy Mall",1395,0,133526
10141,1,3139913,"Bustleton - County Line",1382,0,133528
10141,1,3139914,"Neshaminy Mall via Haldeman and Rennard",1394,0,133524
10141,1,3139915,"Bustleton - County Line",1376,0,133528
10141,1,3139916,"Neshaminy Mall",1356,0,133526
10141,1,3139917,"Bustleton - Tomlinson Rd via Haldeman",1372,0,133533
10141,1,3139918,"Express Neshaminy Mall",1374,0,133527
10141,1,3139919,"Bustleton - Rennard St via Haldeman",1377,0,133532
10141,1,3139920,"Express Neshaminy Mall",1382,0,133527
10141,1,3139921,"Bustleton - County Line via Haldeman via Rennard",1378,0,133531
10141,1,3139922,"Express Bustleton - County Line",1395,0,133529
10141,1,3139923,"Neshaminy Mall",1394,0,133526
